iter	Passed	Remaining
308	3899	8721
309	3914	8712
310	3926	8698
311	3937	8682
312	3950	8671
313	3964	8660
314	3970	8634
315	3982	8620
316	3987	8590
317	3997	8572
318	4007	8555
319	4016	8535
320	4028	8522
321	4039	8505
322	4051	8490
323	4062	8475
324	4073	8459
325	4082	8441
326	4093	8424
327	4102	8405
328	4114	8392
329	4125	8375
330	4136	8360
331	4149	8349
332	4164	8341
333	4173	8321
334	4181	8300
335	4187	8276
336	4196	8256
337	4206	8238
338	4214	8217
339	4219	8190
340	4228	8171
341	4233	8145
342	4242	8126
343	4249	8103
344	4257	8084
345	4263	8059
346	4270	8036
347	4278	8016
348	4284	7991
349	4290	7968
350	4295	7943
351	4304	7923
352	4310	7900
353	4317	7878
354	4324	7856
355	4330	7834
356	4338	7813
357	4344	7790
358	4353	7772
359	4359	7750
360	4365	7728
361	4374	7709
362	4380	7687
363	4388	7667
364	4393	7643
365	4400	7622
366	4408	7603
367	4414	7580
368	4422	7562
369	4427	7539
370	4437	7522
371	4441	7498
372	4451	7482
373	4460	7465
374	4467	7446
375	4474	7426
376	4481	7405
377	4488	7385
378	4493	7362
379	4502	7345
380	4507	7323
381	4514	7304
382	4522	7285
383	4528	7265
384	4537	7248
385	4541	7224
386	4553	7212
387	4557	7188
388	4564	7169
389	4571	7150
390	4577	7130
391	4585	7111
392	4590	7090
393	4597	7071
394	4604	7052
395	4610	7031
396	4618	7015
397	4624	6994
398	4632	6977
399	4637	6956
400	4644	6937
401	4653	6922
402	4660	6904
403	4669	6888
404	4675	6868
405	4683	6852
406	4687	6830
407	4696	6814
408	4701	6793
409	4708	6774
410	4715	6758
411	4723	6740
412	4731	6725
413	4735	6703
414	4747	6691
415	4752	6671
416	4758	6652
417	4765	6634
418	4771	6615
419	4779	6600
420	4785	6581
421	4792	6563
422	4799	6547
423	4806	6529
424	4814	6513
425	4822	6497
426	4961	6657
427	5014	6701
428	5026	6689
429	5036	6676
430	5048	6664
431	5054	6645
432	5063	6630
433	5070	6612
434	5078	6596
435	5083	6575
436	5090	6558
437	5096	6538
438	5101	6519
439	5109	6503
440	5116	6485
441	5123	6468
442	5130	6450
443	5141	6439
444	5145	6417
445	5151	6398
446	5160	6383
447	5166	6366
448	5175	6350
449	5183	6334
450	5192	6321
451	5199	6303
452	5208	6289
453	5213	6270
454	5223	6256
455	5227	6236
456	5235	6220
457	5243	6205
458	5250	6187
459	5260	6174
460	5267	6159
461	5275	6142
462	5281	6126
463	5290	6111
464	5296	6094
465	5306	6080
466	5312	6063
467	5321	6048
468	5327	6031
469	5337	6018
470	5342	6000
471	5348	5983
472	5357	5969
473	5363	5951
474	5368	5933
475	5376	5919
476	5388	5908
477	5395	5892
478	5405	5879
479	5411	5862
480	5421	5849
481	5429	5834
482	5440	5823
483	5447	5808
484	5456	5793
485	5464	5779
486	5474	5766
487	5485	5754
488	5492	5740
489	5500	5725
490	5508	5709
491	5517	5696
492	5524	5681
493	5536	5670
494	5541	5653
495	5550	5640
496	5556	5623
497	5565	5609
498	5573	5595
499	5583	5583
500	5591	5569
501	5600	5556
502	5607	5540
503	5618	5529
504	5627	5515
505	5637	5504
506	5646	5490
507	5654	5476
508	5664	5463
509	5673	5450
510	5684	5440
511	5694	5427
512	5704	5414
513	5714	5403
514	5726	5392
515	5734	5379
516	5745	5367
517	5753	5353
518	5765	5343
519	5776	5331
520	5785	5318
521	5792	5303
522	5798	5288
523	5810	5278
524	5818	5264
525	5837	5260
526	5861	5260
527	5881	5257
528	5894	5248
529	5903	5235
530	5917	5226
531	5932	5219
532	5945	5209
533	5953	5195
534	5966	5185
535	5978	5175
536	5987	5162
537	6081	5222
538	6111	5227
539	6123	5216
540	6132	5202
541	6145	5192
542	6157	5181
543	6165	5168
544	6172	5153
545	6179	5137
546	6184	5121
547	6192	5108
548	6198	5092
549	6206	5078
550	6211	5061
551	6218	5047
552	6225	5032
553	6234	5019
554	6242	5005
555	6249	4990
556	6258	4977
557	6264	4962
558	6273	4949
559	6279	4933
560	6286	4919
561	6294	4905
562	6301	4891
563	6308	4876
564	6313	4861
565	6322	4848
566	6330	4834
567	6339	4821
568	6347	4808
569	6357	4795
570	6363	4780
571	6372	4768
572	6379	4753
573	6387	4740
574	6391	4724
575	6399	4710
576	6405	4696
577	6412	4681
578	6420	4668
579	6428	4655
580	6438	4643
581	6444	4628
582	6453	4615
583	6459	4601
584	6467	4588
585	6474	4573
586	6481	4560
587	6489	4546
588	6494	4532
589	6502	4518
590	6509	4505
591	6519	4493
592	6525	4478
593	6535	4467
594	6542	4453
595	6549	4439
596	6558	4426
597	6567	4415
598	6574	4401
599	6584	4389
600	6591	4375
601	6607	4368
602	6626	4362
603	6640	4353
604	6652	4343
605	6666	4334
606	6679	4324
607	6692	4314
608	6705	4305
609	6723	4298
610	6735	4288
611	6752	4281
612	6768	4272
613	6786	4266
614	6803	4259
615	6824	4254
616	6840	4246
617	6856	4237
618	6869	4228
619	6874	4213
620	6886	4202
621	6897	4191
622	6912	4183
623	6924	4172
624	6939	4163
625	6950	4152
626	6960	4141
627	6968	4127
628	6979	4116
629	6990	4105
630	7004	4096
631	7016	4085
632	7028	4074
633	7039	4063
634	7051	4053
635	7059	4040
636	7074	4031
637	7171	4069
638	7214	4075
639	7231	4067
640	7242	4056
641	7250	4043
642	7260	4031
643	7271	4019
644	7282	4008
645	7293	3996
646	7302	3984
647	7315	3973
648	7322	3960
649	7333	3948
650	7344	3937
651	7353	3925
652	7363	3912
653	7374	3901
654	7386	3890
655	7400	3880
656	7416	3872
657	7431	3862
658	7443	3851
659	7452	3839
660	7477	3835
661	7496	3827
662	7520	3822
663	7550	3820
664	7569	3813
665	7589	3806
666	7616	3802
667	7627	3790
668	7646	3783
669	7674	3779
670	7691	3771
671	7708	3762
672	7725	3753
673	7746	3746
674	7762	3737
675	7775	3726
676	7788	3716
677	7802	3705
678	7823	3698
679	7847	3693
680	7873	3688
681	7891	3679
682	7906	3669
683	7922	3660
684	7937	3649
685	7951	3639
686	7963	3628
687	7974	3616
688	7988	3605
689	8000	3594
690	8018	3585
691	8031	3574
692	8046	3564
693	8063	3555
694	8077	3544
695	8088	3533
696	8099	3521
697	8109	3508
698	8119	3496
699	8130	3484
700	8138	3471
701	8149	3459
702	8156	3446
703	8166	3433
704	8173	3420
705	8184	3408
706	8276	3429
707	8320	3431
708	8335	3421
709	8354	3412
710	8364	3400
711	8372	3386
712	8383	3374
713	8391	3361
714	8399	3348
715	8411	3336
716	8420	3323
717	8431	3311
718	8437	3297
719	8448	3285
720	8458	3273
721	8467	3260
722	8479	3248
723	8487	3235
724	8497	3223
725	8510	3211
726	8517	3198
727	8527	3186
728	8534	3172
729	8544	3160
730	8552	3147
731	8563	3135
732	8572	3122
733	8582	3110
734	8593	3098
735	8602	3085
736	8610	3072
737	8617	3059
738	8627	3046
739	8634	3033
740	8645	3021
741	8650	3007
742	8660	2995
743	8667	2982
744	8676	2969
745	8684	2956
746	8693	2944
747	8708	2933
748	8717	2921
749	8727	2909
750	8736	2896
751	8745	2884
752	8756	2872
753	8767	2860
754	8779	2848
755	8790	2837
756	8804	2826
757	8817	2814
758	8827	2802
759	8835	2790
760	8844	2777
761	8853	2765
762	8863	2753
763	8873	2741
764	8885	2729
765	8898	2718
766	8909	2706
767	8927	2696
768	8948	2687
769	8962	2677
770	8979	2666
771	8995	2656
772	9008	2645
773	9020	2633
774	9030	2621
775	9043	2610
776	9054	2598
777	9069	2587
778	9079	2575
779	9087	2563
780	9101	2552
781	9112	2540
782	9121	2527
783	9128	2515
784	9135	2502
785	9144	2489
786	9153	2477
787	9161	2464
788	9171	2452
789	9182	2440
790	9193	2429
791	9202	2416
792	9214	2405
793	9222	2392
794	9232	2380
795	9242	2368
796	9252	2356
797	9261	2344
798	9270	2332
799	9280	2320
800	9290	2308
801	9382	2316
802	9482	2326
803	9490	2313
804	9511	2304
805	9535	2295
806	9551	2284
807	9567	2273
808	9582	2262
809	9600	2251
810	9615	2240
811	9629	2229
812	9639	2217
813	9649	2204
814	9660	2192
815	9670	2180
816	9681	2168
817	9693	2156
818	9706	2145
819	9714	2132
820	9722	2119
821	9730	2107
822	9743	2095
823	9757	2084
824	9773	2073
825	9798	2064
826	9817	2053
827	9830	2042
828	9843	2030
829	9860	2019
830	9875	2008
831	9888	1996
832	9910	1986
833	9924	1975
834	9939	1964
835	9951	1952
836	9968	1941
837	9988	1930
838	10009	1920
839	10020	1908
840	10031	1896
841	10044	1884
842	10058	1873
843	10071	1861
844	10081	1849
845	10094	1837
846	10108	1825
847	10121	1814
848	10134	1802
849	10142	1789
850	10150	1777
851	10159	1764
852	10172	1753
853	10181	1740
854	10194	1728
855	10211	1717
856	10224	1706
857	10237	1694
858	10251	1682
859	10265	1671
860	10276	1659
861	10286	1646
862	10305	1636
863	10317	1624
864	10329	1612
865	10343	1600
866	10358	1588
867	10372	1577
868	10387	1565
869	10405	1554
870	10417	1542
871	10430	1531
872	10444	1519
873	10456	1507
874	10472	1496
875	10583	1498
876	10636	1491
877	10657	1480
878	10672	1469
879	10690	1457
880	10709	1446
881	10725	1434
882	10743	1423
883	10762	1412
884	10782	1401
885	10801	1389
886	10816	1378
887	10836	1366
888	10851	1354
889	10865	1342
890	10877	1330
891	10899	1319
892	10917	1308
893	10931	1296
894	10952	1284
895	10987	1275
896	11004	1263
897	11016	1251
898	11027	1238
899	11043	1227
900	11051	1214
901	11060	1201
902	11067	1188
903	11079	1176
904	11094	1164
905	11104	1152
906	11112	1139
907	11121	1126
908	11127	1113
909	11134	1101
910	11143	1088
911	11151	1076
912	11159	1063
913	11167	1050
914	11178	1038
915	11189	1026
916	11204	1014
917	11215	1001
918	11226	989
919	11235	977
920	11245	964
921	11259	952
922	11270	940
923	11282	927
924	11294	915
925	11309	903
926	11322	891
927	11335	879
928	11348	867
929	11361	855
930	11372	842
931	11385	830
932	11399	818
933	11411	806
934	11424	794
935	11438	782
936	11452	769
937	11465	757
938	11478	745
939	11494	733
940	11508	721
941	11520	709
942	11534	697
943	11543	684
944	11556	672
945	11566	660
946	11580	648
947	11594	635
948	11607	623
949	11700	615
950	11831	609
951	11897	599
952	11932	588
953	11951	576
954	11971	564
955	11987	551
956	12002	539
957	12012	526
958	12023	514
959	12037	501
960	12051	489
961	12062	476
962	12080	464
963	12094	451
964	12115	439
965	12149	427
966	12164	415
967	12185	402
968	12210	390
969	12230	378
970	12246	365
971	12258	353
972	12268	340
973	12282	327
974	12297	315
975	12309	302
976	12320	290
977	12331	277
978	12346	264
979	12359	252
980	12370	239
981	12385	227
982	12400	214
983	12412	201
984	12422	189
985	12428	176
986	12438	163
987	12447	151
988	12459	138
989	12470	125
990	12478	113
991	12490	100
992	12498	88
993	12508	75
994	12515	62
995	12522	50
996	12527	37
997	12533	25
998	12540	12
999	12546	0
