iter	Logloss	Accuracy
117	0.1530395006	0.9502262443
118	0.1530172818	0.9502262443
119	0.1529357716	0.9502262443
120	0.1524345154	0.9502262443
121	0.1524052484	0.9502262443
122	0.1523769795	0.9502262443
123	0.1520452884	0.9502262443
124	0.1513690969	0.9502262443
125	0.1506775952	0.9502262443
126	0.1503459343	0.9507918552
127	0.1502169561	0.9507918552
128	0.1501057628	0.9507918552
129	0.1500872485	0.9507918552
130	0.1499368851	0.9519230769
131	0.1496980805	0.9513574661
132	0.1496802607	0.9513574661
133	0.1493736604	0.9524886878
134	0.1493547174	0.9524886878
135	0.149242514	0.9524886878
136	0.1492258593	0.9524886878
137	0.1491048413	0.9524886878
138	0.1487590218	0.9524886878
139	0.1487425977	0.9524886878
140	0.1486896073	0.9524886878
141	0.148372696	0.9524886878
142	0.1482759438	0.9524886878
143	0.1480778336	0.9524886878
144	0.1480618132	0.9524886878
145	0.1477362951	0.9524886878
146	0.1476443829	0.9524886878
147	0.1475582796	0.9524886878
148	0.147502831	0.9524886878
149	0.147201176	0.9524886878
150	0.1469378442	0.9524886878
151	0.1466011342	0.9530542986
152	0.1463498512	0.9530542986
153	0.1459313028	0.9530542986
154	0.1456806424	0.9530542986
155	0.1456661285	0.9530542986
156	0.1453497036	0.9530542986
157	0.1452661073	0.9530542986
158	0.145231524	0.9530542986
159	0.1451711997	0.9530542986
160	0.1447227953	0.9530542986
161	0.1444682683	0.9530542986
162	0.1443414666	0.9530542986
163	0.144252444	0.9530542986
164	0.1434791093	0.9530542986
165	0.14310098	0.9530542986
166	0.1428942746	0.9530542986
167	0.1425916142	0.9530542986
168	0.1422251067	0.9530542986
169	0.1418284276	0.9530542986
170	0.1415054531	0.9530542986
171	0.141438966	0.9530542986
172	0.1410446513	0.9530542986
173	0.1404786531	0.9530542986
174	0.1404656162	0.9530542986
175	0.1404402097	0.9530542986
176	0.1402120736	0.9530542986
177	0.1401191826	0.9530542986
178	0.140098038	0.9530542986
179	0.1400759469	0.9530542986
180	0.1396603097	0.9530542986
181	0.1390232986	0.9530542986
182	0.1388330366	0.9530542986
183	0.1383844988	0.9530542986
184	0.1380756048	0.9530542986
185	0.1379072123	0.9530542986
186	0.1377021284	0.9530542986
187	0.1373821661	0.9530542986
188	0.1373774839	0.9530542986
189	0.1369869623	0.9530542986
190	0.1367757982	0.9530542986
191	0.1367647011	0.9536199095
192	0.1367419141	0.9536199095
193	0.1365508914	0.9536199095
194	0.1362078269	0.9536199095
195	0.135860813	0.9536199095
196	0.1357744514	0.9536199095
197	0.1356773399	0.9536199095
198	0.135612344	0.9536199095
199	0.1354508024	0.9536199095
200	0.135224377	0.9536199095
201	0.1350028953	0.9536199095
202	0.1349113444	0.9536199095
203	0.1347396521	0.9536199095
204	0.1347120332	0.9536199095
205	0.1345347936	0.9536199095
206	0.1343494168	0.9536199095
207	0.1340961673	0.9536199095
208	0.1340843141	0.9536199095
209	0.13367678	0.9536199095
210	0.1333666323	0.9536199095
211	0.1332493271	0.9541855204
212	0.1329169296	0.9541855204
213	0.1326946492	0.9541855204
214	0.132524223	0.9541855204
215	0.1323650661	0.9541855204
216	0.1316640355	0.9541855204
217	0.1316619765	0.9541855204
218	0.1314439684	0.9541855204
219	0.1310150553	0.9553167421
220	0.1310059497	0.9553167421
221	0.1306829132	0.9553167421
222	0.1306739654	0.9553167421
223	0.1301534522	0.9553167421
224	0.1299717596	0.9553167421
225	0.129629901	0.9553167421
226	0.1289776481	0.9558823529
227	0.1289581437	0.9558823529
228	0.1287405634	0.9558823529
229	0.1285311709	0.9558823529
230	0.1278563323	0.9564479638
231	0.1278087044	0.9564479638
232	0.1275447722	0.9564479638
233	0.1273122087	0.9564479638
234	0.1273029986	0.9564479638
235	0.1271982377	0.9564479638
236	0.1271680215	0.9564479638
237	0.1267545355	0.9564479638
238	0.1262105359	0.9564479638
239	0.1259475344	0.9564479638
240	0.1258713438	0.9564479638
241	0.1256261042	0.9564479638
242	0.1252974914	0.9564479638
243	0.1251348747	0.9564479638
244	0.1250243333	0.9564479638
245	0.1248991445	0.9564479638
246	0.1245634602	0.9564479638
247	0.1244248285	0.9564479638
248	0.1243209243	0.9564479638
249	0.1239874419	0.9564479638
250	0.1236593315	0.9564479638
251	0.123313164	0.9564479638
252	0.1229304924	0.9564479638
253	0.1224918559	0.9570135747
254	0.1222946929	0.9570135747
255	0.122083681	0.9570135747
256	0.122074513	0.9570135747
257	0.1220162437	0.9570135747
258	0.1220076977	0.9570135747
259	0.1219569844	0.9570135747
260	0.1218608431	0.9570135747
261	0.1218049449	0.9570135747
262	0.1216443652	0.9570135747
263	0.1215188987	0.9570135747
264	0.121180192	0.9570135747
265	0.1209238127	0.9570135747
266	0.1201947402	0.9570135747
267	0.1199435619	0.9570135747
268	0.1196274104	0.9570135747
269	0.1194734316	0.9570135747
270	0.1192187752	0.9570135747
271	0.1189199932	0.9570135747
272	0.1187203714	0.9570135747
273	0.1186530776	0.9570135747
274	0.1185381307	0.9570135747
275	0.1181507597	0.9570135747
276	0.1177562901	0.9570135747
277	0.1175936986	0.9570135747
278	0.1174690207	0.9575791855
279	0.1173295979	0.9575791855
280	0.1168696324	0.9575791855
281	0.116643355	0.9575791855
282	0.1165840258	0.9575791855
283	0.1164375207	0.9575791855
284	0.1162990123	0.9575791855
285	0.116292287	0.9575791855
286	0.1159779961	0.9575791855
287	0.1158997217	0.9575791855
288	0.115893289	0.9575791855
289	0.1155723432	0.9575791855
290	0.1151743844	0.9575791855
291	0.1151419494	0.9575791855
292	0.1149662905	0.9575791855
293	0.1146089928	0.9575791855
294	0.1144909101	0.9575791855
295	0.1143133515	0.9575791855
296	0.1141206362	0.9575791855
297	0.1141033727	0.9575791855
298	0.1138312015	0.9575791855
299	0.1135052141	0.9575791855
300	0.113083353	0.9575791855
301	0.112771396	0.9575791855
302	0.1127277211	0.9575791855
303	0.1126380241	0.9581447964
304	0.1125710962	0.9581447964
305	0.1124084715	0.9581447964
306	0.1122233953	0.9581447964
307	0.1120207198	0.9581447964
308	0.1118998147	0.9581447964
309	0.1118206308	0.9581447964
310	0.1117768545	0.9581447964
311	0.1115225635	0.9575791855
312	0.1110777048	0.9575791855
313	0.1108589473	0.9581447964
314	0.1108401785	0.9581447964
315	0.1106627349	0.9581447964
316	0.1106370598	0.9581447964
317	0.1105734861	0.9581447964
318	0.1104236784	0.9581447964
319	0.1103618319	0.9581447964
320	0.1102396444	0.9581447964
321	0.1097783059	0.9581447964
322	0.1096328957	0.9581447964
323	0.1095224362	0.9581447964
324	0.1093899681	0.9581447964
325	0.1090158252	0.9587104072
326	0.1088177018	0.9587104072
327	0.1084482878	0.9581447964
328	0.1083517083	0.9581447964
329	0.1082479689	0.9581447964
330	0.1080805373	0.9587104072
331	0.1078850709	0.9587104072
332	0.1077065283	0.9587104072
333	0.1072546041	0.9587104072
334	0.1072183366	0.9587104072
335	0.1069304958	0.9587104072
336	0.1066232631	0.9587104072
337	0.106244568	0.9587104072
338	0.1059463523	0.9587104072
339	0.1057987307	0.9587104072
340	0.1057144792	0.9587104072
341	0.1053180771	0.9587104072
342	0.1049354916	0.9587104072
343	0.1047979194	0.9587104072
344	0.1046209318	0.9587104072
345	0.1044727948	0.9587104072
346	0.1040575737	0.9592760181
347	0.1037974456	0.9592760181
348	0.1036338504	0.9592760181
349	0.1034780751	0.9592760181
350	0.1033755662	0.9592760181
351	0.1031108502	0.9592760181
352	0.102726484	0.9592760181
353	0.1026678649	0.9592760181
354	0.1026290653	0.9592760181
355	0.1025801744	0.9592760181
356	0.1024051174	0.9592760181
357	0.1022472729	0.9592760181
358	0.1020397333	0.9592760181
359	0.1018387837	0.9592760181
360	0.1018046013	0.9592760181
361	0.1017532751	0.9592760181
362	0.10170512	0.9592760181
363	0.1016301648	0.9592760181
364	0.1013628441	0.959841629
365	0.1009954317	0.9604072398
366	0.1009481781	0.9604072398
367	0.1007411691	0.9604072398
368	0.1004516056	0.9604072398
369	0.1003768853	0.9604072398
370	0.1002556572	0.959841629
371	0.1001177797	0.9592760181
372	0.09994002287	0.959841629
373	0.09960250532	0.9609728507
374	0.09954590638	0.9604072398
375	0.09943108368	0.9604072398
376	0.09931458966	0.9609728507
377	0.09918729514	0.9609728507
378	0.09905199369	0.9621040724
379	0.09898140915	0.9621040724
380	0.09888285785	0.9621040724
381	0.09865307582	0.9621040724
382	0.09854587203	0.9615384615
383	0.09836668072	0.9615384615
384	0.09827280429	0.9621040724
385	0.09816055963	0.9621040724
386	0.09788865618	0.9621040724
387	0.09783962006	0.9615384615
388	0.0977134495	0.9615384615
389	0.09744111951	0.9626696833
390	0.09733786024	0.9626696833
391	0.09708924115	0.9621040724
392	0.09696186929	0.9621040724
393	0.09671421512	0.9621040724
394	0.0966670785	0.9621040724
395	0.09660409861	0.9626696833
396	0.09653287075	0.9626696833
397	0.09642740379	0.9626696833
398	0.09637545055	0.9626696833
399	0.09628644464	0.9626696833
400	0.09620187491	0.9626696833
401	0.09616719869	0.9626696833
402	0.0960702429	0.9626696833
403	0.0959025652	0.9626696833
404	0.09569336176	0.9626696833
405	0.09554964605	0.9626696833
406	0.09531094003	0.9626696833
407	0.09511709777	0.9626696833
408	0.09494495438	0.9626696833
409	0.09458933268	0.9626696833
410	0.09428031744	0.9626696833
411	0.09410061782	0.963800905
412	0.09381981508	0.963800905
413	0.09364068947	0.9632352941
414	0.09359801592	0.9632352941
415	0.09334420293	0.963800905
416	0.09322777431	0.963800905
417	0.09306086947	0.963800905
418	0.09298485205	0.963800905
419	0.09281096128	0.963800905
420	0.092738424	0.963800905
421	0.09265719939	0.963800905
422	0.09260830646	0.9643665158
423	0.09242605217	0.9643665158
424	0.09216177891	0.9643665158
425	0.09210592679	0.9643665158
426	0.09202776634	0.9643665158
427	0.09186045657	0.9643665158
428	0.09173183953	0.9643665158
429	0.09155906555	0.9643665158
430	0.0914242319	0.9643665158
431	0.09137766681	0.9643665158
432	0.09128774496	0.9649321267
433	0.09121253505	0.9649321267
434	0.09110818546	0.9649321267
435	0.09096517463	0.9649321267
436	0.09085599774	0.9649321267
437	0.09080426952	0.9649321267
438	0.09071157923	0.9649321267
439	0.09051051966	0.9649321267
440	0.0904885017	0.9649321267
441	0.09045757151	0.9649321267
442	0.09038324475	0.9649321267
443	0.09029131035	0.9649321267
444	0.09010304117	0.9649321267
445	0.09001526651	0.9649321267
446	0.08987591082	0.9649321267
447	0.08966956016	0.9649321267
448	0.08955941136	0.9649321267
449	0.08946676945	0.9649321267
450	0.08919687393	0.9649321267
451	0.08910266144	0.9649321267
452	0.08892957137	0.9654977376
453	0.08877283681	0.9654977376
454	0.0886535617	0.9654977376
455	0.08860736583	0.9654977376
456	0.08855099458	0.9654977376
457	0.0884050438	0.9660633484
458	0.0881896131	0.9660633484
459	0.08789216679	0.9666289593
460	0.08787608474	0.9666289593
461	0.0878042069	0.9666289593
462	0.08771655634	0.9666289593
463	0.08766792099	0.9666289593
464	0.08746424166	0.9666289593
465	0.08731426832	0.9666289593
466	0.08721310665	0.9666289593
467	0.08697418352	0.9666289593
468	0.08689747063	0.9666289593
469	0.08688113763	0.9666289593
470	0.08676873229	0.9671945701
471	0.08656321452	0.9671945701
472	0.08650614114	0.9671945701
473	0.08646236968	0.9671945701
474	0.08614893799	0.967760181
475	0.08613089666	0.967760181
476	0.08594829137	0.967760181
477	0.08589258326	0.967760181
478	0.08572251182	0.967760181
479	0.08569591764	0.967760181
480	0.08555186995	0.967760181
481	0.08540073553	0.967760181
482	0.08530334817	0.967760181
483	0.08507187776	0.967760181
484	0.08502174955	0.967760181
485	0.08477221431	0.967760181
486	0.08465867641	0.967760181
487	0.08451378323	0.967760181
488	0.08422085468	0.967760181
489	0.08394784076	0.9688914027
490	0.08387169522	0.9688914027
491	0.08365558819	0.9688914027
492	0.08345083672	0.9688914027
493	0.08327239976	0.9688914027
494	0.08317241018	0.9688914027
495	0.08310547333	0.9688914027
496	0.08302094604	0.9688914027
497	0.0828952392	0.9688914027
498	0.08288754599	0.9688914027
499	0.08283858665	0.9688914027
500	0.08267070884	0.9688914027
501	0.08259326116	0.9688914027
502	0.08244368423	0.9688914027
503	0.08240889646	0.9688914027
504	0.08228844663	0.9688914027
505	0.08213634222	0.9688914027
506	0.08192600054	0.9688914027
507	0.08184577097	0.9694570136
508	0.08180507075	0.9694570136
509	0.08167885768	0.9688914027
510	0.08161019303	0.9688914027
511	0.08143412116	0.9688914027
512	0.08132671895	0.9688914027
513	0.08124388913	0.9688914027
514	0.08117026336	0.9694570136
515	0.0811279715	0.9694570136
516	0.08094886779	0.9694570136
517	0.08057824219	0.9694570136
518	0.08038902631	0.9694570136
519	0.08034240204	0.9694570136
520	0.08033233656	0.9694570136
521	0.08013651641	0.9694570136
522	0.07989476172	0.9694570136
523	0.07968098603	0.9694570136
524	0.07945109151	0.9694570136
525	0.07929416285	0.9694570136
526	0.07916708221	0.9694570136
527	0.07897493495	0.9694570136
528	0.07895470541	0.9694570136
529	0.07888317742	0.9694570136
530	0.07875934051	0.9694570136
531	0.07865111561	0.9694570136
532	0.07858243876	0.9700226244
533	0.07853392221	0.9705882353
534	0.078393198	0.9700226244
535	0.07820841496	0.9700226244
536	0.0781519032	0.9700226244
537	0.07804561752	0.9700226244
538	0.07792985423	0.9705882353
539	0.0777647095	0.9705882353
540	0.0776528609	0.9705882353
541	0.07752949032	0.9705882353
542	0.07744284345	0.9705882353
543	0.07729108979	0.9705882353
544	0.07723375624	0.9711538462
545	0.07717092736	0.9711538462
546	0.07703869714	0.971719457
547	0.07692719595	0.971719457
548	0.07685705965	0.971719457
549	0.07674567086	0.971719457
550	0.07650764452	0.971719457
551	0.07638233145	0.971719457
552	0.07634160607	0.971719457
553	0.07621294684	0.971719457
554	0.0761418498	0.971719457
555	0.07592201743	0.971719457
556	0.07566597307	0.9722850679
557	0.07555943618	0.9722850679
558	0.07542968702	0.9722850679
559	0.07534798359	0.9722850679
560	0.07529153182	0.9722850679
561	0.07524686344	0.9722850679
562	0.07508804756	0.9728506787
563	0.07497901293	0.9728506787
564	0.07487448523	0.9728506787
565	0.07483559014	0.9728506787
566	0.07479142408	0.9728506787
567	0.07460997079	0.9722850679
568	0.07450709968	0.9722850679
569	0.07440691458	0.9722850679
570	0.0743328956	0.9722850679
571	0.07428720477	0.9722850679
572	0.07412534841	0.9722850679
573	0.0740887972	0.9722850679
574	0.07400092892	0.9722850679
575	0.07379381832	0.9722850679
576	0.07374526513	0.9722850679
577	0.07368411109	0.9722850679
578	0.07364977783	0.9722850679
579	0.07357830151	0.9722850679
580	0.07345639487	0.9722850679
581	0.07336323723	0.9722850679
582	0.07314828157	0.9722850679
583	0.07313478949	0.9722850679
584	0.072998466	0.9722850679
585	0.07289667023	0.9722850679
586	0.07286511345	0.9722850679
587	0.07270832733	0.9722850679
588	0.07260959095	0.9722850679
589	0.07255086028	0.9728506787
590	0.07243256884	0.9728506787
591	0.07239338992	0.9728506787
592	0.07224567621	0.9734162896
593	0.07193118148	0.9734162896
594	0.07179577979	0.9734162896
595	0.07168358806	0.9734162896
596	0.0716048415	0.9734162896
597	0.07143836502	0.9734162896
598	0.07133739397	0.9734162896
599	0.07105752265	0.9734162896
600	0.07104657164	0.9734162896
601	0.07097221183	0.9734162896
602	0.0707093746	0.9734162896
603	0.0706069806	0.9734162896
604	0.07052322137	0.9751131222
605	0.07027509598	0.9751131222
606	0.07011612125	0.975678733
607	0.07002515342	0.975678733
608	0.07000190332	0.975678733
609	0.06994726859	0.975678733
610	0.06989983043	0.9762443439
611	0.06968182626	0.975678733
612	0.06965419978	0.975678733
613	0.06954116644	0.975678733
614	0.06934634043	0.9762443439
615	0.06929376716	0.9768099548
616	0.06915291972	0.9773755656
617	0.06887250571	0.9773755656
618	0.06868811551	0.9773755656
619	0.06865074996	0.9773755656
620	0.06856125066	0.9773755656
621	0.06848822661	0.9773755656
622	0.06831814985	0.9773755656
623	0.06827007539	0.9773755656
624	0.06804630227	0.9773755656
625	0.06797048149	0.9773755656
626	0.06780867038	0.9773755656
627	0.06771668916	0.9773755656
628	0.06744856511	0.9773755656
629	0.06732812381	0.9773755656
630	0.06725146534	0.9773755656
631	0.06718291294	0.9773755656
632	0.06715948449	0.9773755656
633	0.06695406177	0.9773755656
634	0.06677697637	0.9779411765
635	0.06662357132	0.9779411765
636	0.06656997541	0.9779411765
637	0.06647970952	0.9779411765
638	0.06636335281	0.9779411765
639	0.06631093789	0.9779411765
640	0.06627099069	0.9779411765
641	0.06624065045	0.9779411765
642	0.06619291749	0.9779411765
643	0.06601740377	0.9779411765
644	0.06588763431	0.9779411765
645	0.06580865031	0.9779411765
646	0.06577805036	0.9779411765
647	0.06566503776	0.9779411765
648	0.06531628776	0.9779411765
649	0.06524554861	0.9779411765
650	0.06515191349	0.9779411765
651	0.06500368632	0.9779411765
652	0.06487220983	0.9779411765
653	0.06477024759	0.9779411765
654	0.06468148388	0.9779411765
655	0.06433038592	0.9779411765
656	0.06431352117	0.9779411765
657	0.06425022823	0.9779411765
658	0.0641487166	0.9785067873
659	0.06405054113	0.9785067873
660	0.06390179187	0.9779411765
661	0.06355988286	0.9785067873
662	0.06340287098	0.9785067873
663	0.06330787757	0.9785067873
664	0.06322096221	0.9785067873
665	0.06309743939	0.9785067873
666	0.06298912895	0.9785067873
667	0.06287594538	0.9785067873
668	0.06283965875	0.9785067873
669	0.06276532066	0.9790723982
670	0.06271925806	0.9790723982
671	0.06259936579	0.979638009
672	0.06252508167	0.979638009
673	0.06242330672	0.979638009
674	0.06235985837	0.979638009
675	0.06229851339	0.979638009
676	0.0622275446	0.979638009
677	0.0621632889	0.979638009
678	0.06202720308	0.9802036199
679	0.0619905135	0.9802036199
680	0.0619288277	0.979638009
681	0.06185508692	0.979638009
682	0.06169544289	0.979638009
683	0.06166984958	0.979638009
684	0.06157845128	0.979638009
685	0.06148666165	0.9802036199
686	0.06134266157	0.9802036199
687	0.06127699979	0.9802036199
688	0.06121859513	0.979638009
689	0.0611774426	0.979638009
690	0.06109040922	0.9802036199
691	0.06096679183	0.9802036199
692	0.06084628786	0.9802036199
693	0.0607289013	0.9802036199
694	0.06060664269	0.9802036199
695	0.06046826453	0.9802036199
696	0.06038645317	0.9802036199
697	0.06028488389	0.9802036199
698	0.06019696961	0.9802036199
699	0.06014362805	0.9802036199
700	0.0600514136	0.9802036199
701	0.05999260691	0.9802036199
702	0.05957486529	0.9807692308
703	0.05948320099	0.9813348416
704	0.05945265904	0.9813348416
705	0.05936211214	0.9813348416
706	0.0593299487	0.9813348416
707	0.05923904476	0.9813348416
708	0.05919365411	0.9813348416
709	0.05909729055	0.9813348416
710	0.05900288699	0.9813348416
711	0.05891750963	0.9819004525
712	0.05888945412	0.9819004525
713	0.0588220651	0.9819004525
714	0.05872933689	0.9819004525
715	0.05867159889	0.9819004525
716	0.05861943939	0.9819004525
717	0.05856860174	0.9819004525
718	0.05849191362	0.9819004525
719	0.05841797537	0.9819004525
720	0.0583141649	0.9819004525
721	0.05826568517	0.9819004525
722	0.05812320825	0.9819004525
723	0.05802273124	0.9819004525
724	0.05787593744	0.9824660633
725	0.05771897362	0.9824660633
726	0.05767263968	0.9819004525
727	0.05756808018	0.9824660633
728	0.05746187771	0.9824660633
729	0.05731050155	0.9824660633
730	0.0572463107	0.9824660633
731	0.05715941167	0.9824660633
732	0.05709623079	0.9824660633
733	0.05702502553	0.9824660633
734	0.05682778548	0.9824660633
735	0.05678293709	0.9824660633
736	0.05667182195	0.9824660633
737	0.05662616497	0.9830316742
738	0.05656365992	0.9824660633
739	0.05642937193	0.9824660633
740	0.05638943329	0.9824660633
741	0.05623905233	0.9824660633
742	0.05610825259	0.9824660633
743	0.0560901084	0.9824660633
744	0.05598955358	0.9830316742
745	0.05593691723	0.9830316742
746	0.05591952262	0.9830316742
747	0.05581167973	0.9830316742
748	0.05569833021	0.9835972851
749	0.05560761419	0.9835972851
750	0.05557298481	0.9835972851
751	0.05537498135	0.9835972851
752	0.05535247452	0.9835972851
753	0.05522980803	0.9835972851
754	0.0551084373	0.9835972851
755	0.05507559584	0.9835972851
756	0.05494386938	0.9835972851
757	0.05493201189	0.9835972851
758	0.054895511	0.9835972851
759	0.05484867977	0.9835972851
760	0.0548083298	0.9835972851
761	0.05473376768	0.9835972851
762	0.05468498522	0.9835972851
763	0.05461937206	0.9835972851
764	0.05449310434	0.9841628959
765	0.05436344184	0.9847285068
766	0.05431145233	0.9847285068
767	0.05425401302	0.9847285068
768	0.05419564595	0.9847285068
769	0.05410104001	0.9847285068
770	0.05408825472	0.9847285068
771	0.05402606869	0.9847285068
772	0.0539484475	0.9841628959
773	0.0538909363	0.9841628959
774	0.05381603876	0.9841628959
775	0.05368369158	0.9841628959
776	0.05355480321	0.9841628959
777	0.05347425319	0.9841628959
778	0.05343703223	0.9841628959
779	0.053382814	0.9847285068
780	0.05332853139	0.9847285068
781	0.05328754961	0.9847285068
782	0.05323338427	0.9847285068
783	0.05318513616	0.9847285068
784	0.05306570079	0.9841628959
785	0.0529968481	0.9847285068
786	0.05293836471	0.9847285068
787	0.05286096928	0.9841628959
788	0.05279551276	0.9841628959
789	0.0527280742	0.9847285068
790	0.05263381649	0.9852941176
791	0.05253628117	0.9847285068
792	0.05251651266	0.9847285068
793	0.05238150542	0.9847285068
794	0.05226878973	0.9847285068
795	0.05214262812	0.9847285068
796	0.05211076917	0.9847285068
797	0.05203858397	0.9847285068
798	0.05198251734	0.9847285068
799	0.05189821321	0.9847285068
800	0.05185365441	0.9847285068
801	0.05177474895	0.9847285068
802	0.05162429241	0.9847285068
803	0.05157003813	0.9847285068
804	0.05149601585	0.9847285068
805	0.05142467113	0.9847285068
806	0.05139733429	0.9852941176
807	0.05124489355	0.9847285068
808	0.05119393262	0.9852941176
809	0.0511529519	0.9847285068
810	0.05103569499	0.9852941176
811	0.05098759357	0.9852941176
812	0.05094133765	0.9852941176
813	0.05082451122	0.9858597285
814	0.05069408235	0.9864253394
815	0.05062470903	0.9864253394
816	0.05053897767	0.9864253394
817	0.05050167976	0.9864253394
818	0.05045188485	0.9864253394
819	0.05039807103	0.9864253394
820	0.05032962697	0.9864253394
821	0.05030655599	0.9864253394
822	0.05017435362	0.9864253394
823	0.05007373001	0.9864253394
824	0.04997240442	0.9864253394
825	0.04992177387	0.9864253394
826	0.04989738116	0.9864253394
827	0.04978960095	0.9864253394
828	0.04972196633	0.9864253394
829	0.04967497523	0.9864253394
830	0.0496143513	0.9864253394
831	0.04949352489	0.9864253394
832	0.04940314527	0.9864253394
833	0.04928498719	0.9864253394
834	0.0492400908	0.9864253394
835	0.04921016254	0.9864253394
836	0.04898570746	0.9864253394
837	0.04883329463	0.9864253394
838	0.04873048041	0.9864253394
839	0.04871815652	0.9864253394
840	0.04862849638	0.9864253394
841	0.04851692904	0.9864253394
842	0.04843832191	0.9864253394
843	0.04839492341	0.9864253394
844	0.04834207219	0.9864253394
845	0.04827195826	0.9864253394
846	0.04815932933	0.9864253394
847	0.04812231034	0.9864253394
848	0.04805893035	0.9864253394
849	0.04801166987	0.9864253394
850	0.04797651355	0.9864253394
851	0.04791285747	0.9864253394
852	0.04787318914	0.9864253394
853	0.04779157313	0.9864253394
854	0.04768253604	0.9864253394
855	0.04750448095	0.9869909502
856	0.04743768747	0.9869909502
857	0.04739903674	0.9869909502
858	0.04734534441	0.9869909502
859	0.04729192805	0.9869909502
860	0.04726247669	0.9869909502
861	0.04720235141	0.9869909502
862	0.04715646407	0.9869909502
863	0.04709390787	0.9869909502
864	0.04706588327	0.9869909502
865	0.04701246255	0.9869909502
866	0.04693764744	0.9869909502
867	0.04690612165	0.9869909502
868	0.04686528827	0.9869909502
869	0.04684831207	0.9869909502
870	0.04675513129	0.9869909502
871	0.04659674367	0.9869909502
872	0.04655966952	0.9869909502
873	0.04646984149	0.9869909502
874	0.04640686573	0.9875565611
875	0.04639805314	0.9875565611
876	0.04629495024	0.9869909502
877	0.04625048733	0.9869909502
878	0.04617332644	0.9875565611
